ID,X,Y,Z,Indoor,InCar,BSdist,GCellID,Relay,RxNodeID,FreqInGHz,BandwidthMHz,N0,RSSI,BestRSRP,BestRSRPNode,BestSINR,RoIDbm,BestCouplingLoss,MaxTxAg,MaxRxAg,AssoTxAg,AssoRxAg,MaxTransmitBeamID
3624,267.447496,-383.378044,1.5,false,false,57.621734,6,true,3624,2.7,1.728,-104.62456261857125,0.0013566315764436225,-28.690191155039713,6,24.66477725412062,-1000,-67.06519115503971,8.984504106412208,-1000,1.0574314336139343,0,0
3665,292.120287,-493.310847,1.5,false,false,77.21551,6,true,3665,2.7,1.728,-104.62456261857125,0.00020171343489065906,-37.044661843356366,262,16.693402198006822,-1000,-75.41966184335637,9.007498401805304,-1000,-8.744784984314407,0,0
3687,205.922779,-449.385485,1.5,false,false,52.565384,6,true,3687,0.7,1.728,-104.62456261857125,0.0009257455859316746,-30.36660265063594,134,21.37632900762535,-1000,-68.74160265063594,9.068747335910325,-1000,-8.115543828845656,0,0
3690,267.258957,-344.119125,1.5,false,false,93.553137,6,true,3690,0.7,1.728,-104.62456261857125,0.00017872842577351862,-37.53012400678661,6,19.1867196017905,-1000,-75.90512400678661,9.543186584499422,-1000,9.39112631949542,0,0
3696,402.270005,-581.198837,1.5,false,false,213.769818,6,true,3696,1.7,1.728,-104.62456261857125,0.0010959855912932297,-29.690920736022335,262,16.84088660199522,-1000,-68.06592073602233,14.92577413306341,-1000,14.92577413306341,0,0
3715,421.512074,-575.828312,1.5,false,false,224.421345,6,true,3715,0.7,1.728,-104.62456261857125,0.0013510368995203418,-28.71046089713103,262,24.030938763586477,-1000,-67.08546089713103,14.165809816909622,-1000,14.165809816909622,0,0
3797,370.712161,-291.406124,1.5,false,false,187.552921,6,true,3797,2.7,1.728,-104.62456261857125,0.00017954050702850109,-37.536189102766684,6,17.428324497873035,-1000,-75.91118910276668,16.007730951379344,-1000,16.007730951379344,0,0
3805,163.099577,-413.970921,1.5,false,false,92.013711,6,true,3805,2.7,1.728,-104.62456261857125,0.007879253085390479,-21.06532701053778,134,21.565910867499227,-1000,-59.44032701053778,9.31488502639104,-1000,9.303206335096299,0,0
3817,285.569836,-292.374602,1.5,false,false,146.957606,6,true,3817,0.7,1.728,-104.62456261857125,0.0005699759178032067,-32.483903617856726,6,20.075903473789587,-1000,-70.85890361785673,16.073830989954523,-1000,16.073830989954523,0,0
3862,277.152813,-350.078327,1.5,false,false,90.374972,6,true,3862,2.7,1.728,-104.62456261857125,0.005456288445830199,-22.643169196178405,6,25.52872234063247,-1000,-61.018169196178405,9.28785718180382,-1000,8.51822647226603,0,0
3890,1106.03221,54.104293,1.5,false,false,121.33571,7,true,3890,1.7,1.728,-104.62456261857125,0.00029046166117425163,-35.45324747865931,7,17.085907006004106,-1000,-73.8282474786593,12.775168814015888,-1000,12.775168814015888,0,0
3894,1095.468704,85.715917,1.5,false,false,130.436737,7,true,3894,0.7,1.728,-104.62456261857125,0.015402606892479928,-18.13610072213256,7,25.564460186471134,-1000,-56.51110072213256,15.469447932665119,-1000,15.469447932665119,0,0
3915,882.803485,-22.888109,1.5,false,false,121.70102,7,true,3915,3.7,1.728,-104.62456261857125,0.005706071436801113,-22.44714666179854,135,26.15295929504478,-1000,-60.82214666179854,15.54294574476482,-1000,15.54294574476482,0,0
3930,1048.561327,124.810662,1.5,false,false,135.971153,7,true,3930,2.7,1.728,-104.62456261857125,0.007216261649083347,-21.43405860994158,7,24.01868289787187,-1000,-59.80905860994158,16.377166065983978,-1000,16.377166065983978,0,0
3935,885.357705,-26.219883,1.5,false,false,119.927427,7,true,3935,3.7,1.728,-104.62456261857125,0.0010210231351124974,-29.924486631982475,135,24.6553609893879,-1000,-68.29948663198248,15.27718456658149,-1000,15.27718456658149,0,0
3947,1147.196008,90.831605,1.5,false,false,174.554564,7,true,3947,0.7,1.728,-104.62456261857125,4.008587743294766E-05,-44.05950541536876,7,16.818741260520653,-1000,-82.43450541536876,14.306865018443126,-1000,14.306865018443126,0,0
3966,1104.537926,-167.06072,1.5,false,false,198.468415,7,true,3966,0.7,1.728,-104.62456261857125,5.228033163211254E-05,-42.86622624295158,263,19.397359127575626,-1000,-81.24122624295158,16.037583008243587,-1000,16.037583008243587,0,0
3997,1025.228457,-55.118097,1.5,false,false,65.013303,7,true,3997,2.7,1.728,-104.62456261857125,0.0020061126630956864,-26.990410606578664,263,24.920823256044038,-1000,-65.36541060657866,8.947118228809126,-1000,2.1487916732498746,0,0
4006,1037.406064,38.616768,1.5,false,false,58.674685,7,true,4006,3.7,1.728,-104.62456261857125,0.0023087573489299707,-26.380574154885537,7,24.800006459198286,-1000,-64.75557415488554,9.054124218578607,-1000,1.4521156328144968,0,0
4035,870.377809,-52.042149,1.5,false,false,141.642321,7,true,4035,2.7,1.728,-104.62456261857125,0.0071612899581773954,-21.468052795547557,135,23.824493074633544,-1000,-59.84305279554756,15.360958022060807,-1000,15.360958022060807,0,0
4042,984.543583,135.574776,1.5,false,false,138.461804,7,true,4042,2.7,1.728,-104.62456261857125,0.004999803434974632,-23.129584707468076,7,15.558521410656944,-1000,-61.50458470746808,12.873004600008446,-1000,12.873004600008446,0,0
4071,855.487775,-0.605678,1.5,false,false,146.411747,7,true,4071,3.7,1.728,-104.62456261857125,0.0005784446745325399,-32.429288896293556,135,19.199590403795227,-1000,-70.80428889629356,16.77888536977021,-1000,16.77888536977021,0,0
4086,1077.468671,-106.75048,1.5,false,false,133.975034,7,true,4086,1.7,1.728,-104.62456261857125,0.000171836430907739,-37.71407418794834,263,18.200939916108105,-1000,-76.08907418794834,16.431495247600438,-1000,16.431495247600438,0,0
4092,1114.513823,-94.599642,1.5,false,false,150.382039,7,true,4092,0.7,1.728,-104.62456261857125,0.04321505578487591,-13.658502862575133,263,24.652084621109495,-1000,-52.03350286257513,15.614688709111817,-1000,15.614688709111817,0,0
4138,1003.453901,21.654875,1.5,false,false,32.142077,7,true,4138,0.7,1.728,-104.62456261857125,0.0024541639312243677,-26.150124493979234,7,19.43710483434731,-1000,-64.52512449397923,8.730415628649345,-1000,-9.9116021138923,0,0
4143,1217.813128,-27.141291,1.5,false,false,220.75203,7,true,4143,1.7,1.728,-104.62456261857125,0.0005659678755113715,-32.49104082277137,147,23.59028970772657,-1000,-70.86604082277137,13.468399319814086,-1000,13.468399319814086,0,0
4151,1106.903022,-106.256401,1.5,false,false,152.548119,7,true,4151,1.7,1.728,-104.62456261857125,0.023442337237594247,-16.310853125943538,263,26.013225179297905,-1000,-54.68585312594354,16.150632366491855,-1000,16.150632366491855,0,0
4183,880.857572,-53.992245,1.5,false,false,132.8997,7,true,4183,2.7,1.728,-104.62456261857125,0.00019178911262986547,-37.218987743191946,135,19.61228235962706,-1000,-75.59398774319195,14.807352482252423,-1000,14.807352482252423,0,0
4286,859.797561,-90.592771,1.5,false,false,168.57053,7,true,4286,0.7,1.728,-104.62456261857125,6.447784128722441E-06,-52.02391499888812,135,15.599147560084006,-1000,-90.39891499888812,13.612351986418917,-1000,13.612351986418917,0,0
4327,1025.52793,-172.28177,1.5,false,false,175.741097,7,true,4327,3.7,1.728,-104.62456261857125,0.017982115535949358,-17.46834257067725,263,24.129211399581656,-1000,-55.84334257067725,15.242160871137349,-1000,15.242160871137349,0,0
4353,1060.060368,-163.910992,1.5,false,false,176.14287,7,true,4353,0.7,1.728,-104.62456261857125,0.008465998102537056,-20.73297249359539,263,26.481065654496646,-1000,-59.10797249359539,16.27939196236095,-1000,16.27939196236095,0,0
4359,1210.285451,32.472659,1.5,false,false,214.071706,7,true,4359,1.7,1.728,-104.62456261857125,0.0006366886489566105,-31.97361136461234,147,25.271420082934853,-1000,-70.34861136461234,13.20746579376776,-1000,13.20746579376776,0,0
4377,851.881095,-8.916889,1.5,false,false,150.236382,7,true,4377,0.7,1.728,-104.62456261857125,0.0005551616396043501,-32.653482163145824,135,16.43100522077399,-1000,-71.02848216314582,16.767173068132088,-1000,16.767173068132088,0,0
4423,893.851698,558.827684,1.5,false,false,192.548622,8,true,4423,1.7,1.728,-104.62456261857125,5.9779625763782925E-05,-42.35928923560586,8,15.352401097399664,-1000,-80.73428923560586,15.192048448001472,-1000,15.192048448001472,0,0
4434,807.607972,196.258638,1.5,false,false,244.792594,8,true,4434,0.7,1.728,-104.62456261857125,0.00082404102432437,-30.90564469753801,264,18.207223045126497,-1000,-69.28064469753801,13.967494955877978,-1000,13.967494955877978,0,0
4486,757.133875,443.672146,1.5,false,false,26.772486,8,true,4486,1.7,1.728,-104.62456261857125,0.0006737799139864349,-31.819769795784183,8,16.115421387044186,-1000,-70.19476979578418,8.54204214959645,-1000,-12.108721365445112,0,0
4488,757.293658,493.739688,1.5,false,false,65.522627,8,true,4488,2.7,1.728,-104.62456261857125,0.00011539834423644737,-39.41779909865015,8,20.35965917969417,-1000,-77.79279909865015,9.298399125921708,-1000,0.490199097382642,0,0
4493,594.281817,427.002778,1.5,false,false,157.59607,8,true,4493,2.7,1.728,-104.62456261857125,0.00930849088829919,-20.32234669519513,136,25.90362498308246,-1000,-58.69734669519513,16.777265617486066,-1000,16.777265617486066,0,0
4523,641.413549,490.831573,1.5,false,false,125.244917,8,true,4523,2.7,1.728,-104.62456261857125,0.00024602043180105716,-36.207184081402445,136,15.641273324842174,-1000,-74.58218408140245,13.898209279054207,-1000,13.898209279054207,0,0
4534,755.330535,561.468301,1.5,false,false,130.696237,8,true,4534,1.7,1.728,-104.62456261857125,0.0007015353001254332,-31.618454159628882,8,17.36481756866879,-1000,-69.99345415962888,14.241779219858813,-1000,14.241779219858813,0,0
4535,637.11657,463.145737,1.5,false,false,119.175998,8,true,4535,2.7,1.728,-104.62456261857125,0.09681676256071339,-10.151538932060319,136,25.940861246117365,-1000,-48.52653893206032,15.049621586770538,-1000,15.049621586770538,0,0
4544,514.375676,390.808051,1.5,false,false,240.525058,8,true,4544,3.7,1.728,-104.62456261857125,0.00034431118023375325,-34.6582216517711,136,21.934016082018083,-1000,-73.0332216517711,14.558486074844007,-1000,14.558486074844007,0,0
4586,599.689752,456.187016,1.5,false,false,153.891095,8,true,4586,1.7,1.728,-104.62456261857125,0.00016308400653059453,-37.92730611147917,136,19.240801047042588,-1000,-76.30230611147917,16.58556684947328,-1000,16.58556684947328,0,0
4594,577.324149,541.507464,1.5,false,false,205.281059,8,true,4594,1.7,1.728,-104.62456261857125,0.0007808738147957462,-31.144444189353223,136,17.876033776948745,-1000,-69.51944418935322,12.934206175097435,-1000,12.934206175097435,0,0
4616,839.465701,328.382431,1.5,false,false,139.656202,8,true,4616,1.7,1.728,-104.62456261857125,0.005557011921902742,-22.56371332011541,264,25.534385995999976,-1000,-60.93871332011541,16.36842182999471,-1000,16.36842182999471,0,0
4618,543.18295,478.463756,1.5,false,false,213.052435,8,true,4618,0.7,1.728,-104.62456261857125,0.001967084541489527,-27.095270628073436,136,21.1105194087191,-1000,-65.47027062807344,15.21682444040008,-1000,15.21682444040008,0,0
4626,666.866182,669.135696,1.5,false,false,251.431007,8,true,4626,3.7,1.728,-104.62456261857125,0.0003677099755732255,-34.41093681406164,265,18.14996313141529,-1000,-72.78593681406164,13.996649962009199,-1000,13.996649962009199,0,0
4677,876.155902,237.875408,1.5,false,false,233.551118,8,true,4677,1.7,1.728,-104.62456261857125,0.0004391099404721702,-33.6570905532035,264,17.154843523639187,-1000,-72.0320905532035,15.03468962135378,-1000,15.03468962135378,0,0
4689,840.684657,372.541008,1.5,false,false,111.502389,8,true,4689,1.7,1.728,-104.62456261857125,0.031089592750659936,-15.103683123264837,264,21.615882345079513,-1000,-53.47868312326484,12.871002280071458,-1000,12.871002280071458,0,0
4747,952.265328,571.915263,1.5,false,false,246.490235,8,true,4747,1.7,1.728,-104.62456261857125,0.00031364442490976576,-35.12272541608283,8,16.93398142406827,-1000,-73.49772541608283,12.823860152961606,-1000,12.823860152961606,0,0
4772,805.518115,626.62074,1.5,false,false,202.77718,8,true,4772,3.7,1.728,-104.62456261857125,0.00035222061890224395,-34.66619573949954,8,15.028331684505979,-1000,-73.04119573949954,15.379256367224375,-1000,15.379256367224375,0,0
4813,509.089636,426.863037,1.5,false,false,242.131929,8,true,4813,0.7,1.728,-104.62456261857125,0.0021041816394996985,-26.783644394085556,136,24.76391855083439,-1000,-65.15864439408556,14.797508909841673,-1000,14.797508909841673,0,0
4850,822.909093,577.861811,1.5,false,false,163.857412,8,true,4850,0.7,1.728,-104.62456261857125,9.507308197376846E-05,-40.30794761464017,8,16.86292830528606,-1000,-78.68294761464017,16.709358823476062,-1000,16.709358823476062,0,0
4854,880.900094,334.767496,1.5,false,false,165.345714,8,true,4854,3.7,1.728,-104.62456261857125,8.673292861878528E-05,-40.73786036918432,264,15.536896518630812,-1000,-79.11286036918432,15.206056113135151,-1000,15.206056113135151,0,0
4876,638.181211,393.817758,1.5,false,false,120.79708,8,true,4876,3.7,1.728,-104.62456261857125,0.0126384588890648,-18.99830682433676,136,24.538080856842065,-1000,-57.37330682433676,14.759879630360507,-1000,14.759879630360507,0,0
4877,717.683512,427.637568,1.5,false,false,40.317457,8,true,4877,0.7,1.728,-104.62456261857125,0.004515678763657905,-23.47481806098483,136,22.933032377013397,-1000,-61.84981806098483,8.777696732991004,-1000,-6.243443708340172,0,0
4922,588.267453,938.824874,1.5,false,false,116.803925,9,true,4922,2.7,1.728,-104.62456261857125,0.021903002983662205,-16.610018421325393,9,24.593492971249564,-1000,-54.98501842132539,14.268960400200825,-1000,14.268960400200825,0,0
4932,532.577075,967.853182,1.5,false,false,109.46421,9,true,4932,2.7,1.728,-104.62456261857125,0.00012845535684819813,-38.96322655548268,9,19.298190114737743,-1000,-77.33822655548268,14.1134541288382,-1000,14.1134541288382,0,0
4935,390.711026,947.615841,1.5,false,false,138.395554,9,true,4935,0.7,1.728,-104.62456261857125,0.0008656541901168539,-30.753803325329102,137,15.267565175099904,-1000,-69.1288033253291,12.821679476052516,-1000,12.821679476052516,0,0
4949,549.733643,1005.417801,1.5,false,false,149.853018,9,true,4949,0.7,1.728,-104.62456261857125,0.0003591359599922437,-34.47768125234934,9,21.55254906447861,-1000,-72.85268125234934,16.49452218275285,-1000,16.49452218275285,0,0
4960,548.480729,927.554126,1.5,false,false,81.782733,9,true,4960,0.7,1.728,-104.62456261857125,0.005420579219409076,-22.67102251452168,9,25.772882676001082,-1000,-61.04602251452168,9.12315873370458,-1000,1.5602283605224505,0,0
4968,526.897656,728.328852,1.5,false,false,142.253553,9,true,4968,0.7,1.728,-104.62456261857125,0.0007113017824970532,-31.49785545804278,265,23.721779707710837,-1000,-69.87285545804278,15.71019244688707,-1000,15.71019244688707,0,0
4982,357.888681,805.626664,1.5,false,false,156.191817,9,true,4982,1.7,1.728,-104.62456261857125,0.005485230419723531,-22.6340219610788,137,22.220011481759297,-1000,-61.0090219610788,15.291739857586936,-1000,15.291739857586936,0,0
5018,350.580787,848.992024,1.5,false,false,152.211979,9,true,5018,1.7,1.728,-104.62456261857125,0.00019364666812624528,-37.20240025535537,137,17.738129713203733,-1000,-75.57740025535537,16.68432631512763,-1000,16.68432631512763,0,0
5051,429.75996,912.98314,1.5,false,false,87.698018,9,true,5051,1.7,1.728,-104.62456261857125,0.0004317892721879204,-33.7692830288741,137,15.453047509919301,-1000,-72.1442830288741,9.860694832699117,-1000,4.0793148482439605,0,0
5057,266.212734,730.410277,1.5,false,false,271.293561,9,true,5057,2.7,1.728,-104.62456261857125,0.000292467008300348,-35.466902594962065,137,15.252914081048623,-1000,-73.84190259496206,11.362026967325965,-1000,11.362026967325965,0,0
5070,638.834451,981.872504,1.5,false,false,182.339812,9,true,5070,0.7,1.728,-104.62456261857125,1.776172091806461E-05,-47.629025571068155,9,15.38588650749437,-1000,-86.00402557106815,15.279088842254783,-1000,15.279088842254783,0,0
5103,526.868768,817.356192,1.5,false,false,60.356215,9,true,5103,2.7,1.728,-104.62456261857125,0.0038446065803527155,-24.165875454104665,265,24.788676982945567,-1000,-62.540875454104665,8.832283068036876,-1000,2.623565537208565,0,0
5136,518.079403,687.072077,1.5,false,false,181.392962,9,true,5136,3.7,1.728,-104.62456261857125,0.011052390722978894,-19.58856571285733,265,22.72489143328177,-1000,-57.96356571285733,14.785415740793287,-1000,14.785415740793287,0,0
5145,584.117984,753.856239,1.5,false,false,142.161901,9,true,5145,3.7,1.728,-104.62456261857125,0.0004543255698038214,-33.45025313789418,265,22.577367069377267,-1000,-71.82525313789418,16.594456148116794,-1000,16.594456148116794,0,0
5149,422.618411,887.520652,1.5,false,false,83.679184,9,true,5149,2.7,1.728,-104.62456261857125,5.797893145532387E-05,-42.489398099852565,137,15.449487279506172,-1000,-80.86439809985256,9.343056226985562,-1000,3.2965880044711486,0,0
5171,589.952285,755.75696,1.5,false,false,144.231733,9,true,5171,2.7,1.728,-104.62456261857125,0.00034200252529111854,-34.74116094667863,265,17.227924261769772,-1000,-73.11616094667863,16.516102730722153,-1000,16.516102730722153,0,0
5199,516.684734,729.2408,1.5,false,false,139.787901,9,true,5199,1.7,1.728,-104.62456261857125,0.00013162365998510808,-38.84410127941321,265,20.625645536350845,-1000,-77.21910127941321,15.177729416173996,-1000,15.177729416173996,0,0
5224,480.560406,868.43725,1.5,false,false,30.593541,9,true,5224,2.7,1.728,-104.62456261857125,0.0001651766676106749,-37.94005369785141,137,15.542777758364942,-1000,-76.31505369785141,8.625096930079282,-1000,-19.88297420342814,0,0
5234,507.835729,899.668919,1.5,false,false,41.779601,9,true,5234,2.7,1.728,-104.62456261857125,0.004416515632212533,-23.58715486705077,9,20.56643919936137,-1000,-61.96215486705077,8.869995878090677,-1000,-4.205020817824827,0,0
5250,526.96808,883.041341,1.5,false,false,39.611485,9,true,5250,0.7,1.728,-104.62456261857125,0.0006710074339716525,-31.78317373456956,9,19.32423731475464,-1000,-70.15817373456956,8.921658674179502,-1000,-10.42531862189298,0,0
5271,513.005807,988.204696,1.5,false,false,125.096688,9,true,5271,0.7,1.728,-104.62456261857125,0.008779688273331308,-20.587215910174216,9,22.94125149624174,-1000,-58.962215910174216,14.495700768832577,-1000,14.495700768832577,0,0
5287,573.353324,1008.415913,1.5,false,false,161.888909,9,true,5287,1.7,1.728,-104.62456261857125,0.00021182721842729168,-36.77320514418386,9,21.17318520300178,-1000,-75.14820514418386,16.738299975443205,-1000,16.738299975443205,0,0
5311,549.869209,734.339267,1.5,false,false,142.760029,9,true,5311,0.7,1.728,-104.62456261857125,0.0001737525265382286,-37.62103368309832,265,23.283096759064478,-1000,-75.99603368309832,16.493912586813185,-1000,16.493912586813185,0,0
5319,638.79082,1010.523788,1.5,false,false,201.729836,9,true,5319,0.7,1.728,-104.62456261857125,0.0033906916640330147,-24.709623041719738,9,25.40039484437355,-1000,-63.08462304171974,15.41931276993704,-1000,15.41931276993704,0,0
5333,585.594253,754.384409,1.5,false,false,142.626566,9,true,5333,2.7,1.728,-104.62456261857125,0.0005988967514755604,-32.277467651111365,265,19.27771079075213,-1000,-70.65246765111137,16.576636005252297,-1000,16.576636005252297,0,0
5432,123.513222,1023.085384,1.5,false,false,201.185498,10,true,5432,2.7,1.728,-104.62456261857125,0.00202650850795361,-26.9444284081126,10,25.611775302575197,-1000,-65.3194284081126,15.788094938167218,-1000,15.788094938167218,0,0
5443,-126.864314,917.215964,1.5,false,false,138.806619,10,true,5443,0.7,1.728,-104.62456261857125,0.0082628587300453,-20.846327653624,138,23.906272313460107,-1000,-59.221327653624,15.294007027656459,-1000,15.294007027656459,0,0
5445,20.032294,1073.582699,1.5,false,false,209.841785,10,true,5445,3.7,1.728,-104.62456261857125,0.0009127623437376388,-30.434436045661172,10,20.559479023688638,-1000,-68.80943604566117,14.03999183114287,-1000,14.03999183114287,0,0
5448,183.028605,978.62858,1.5,false,false,216.173997,10,true,5448,2.7,1.728,-104.62456261857125,0.001618073519885428,-27.97018509442053,10,18.55409764924198,-1000,-66.34518509442053,13.273933470488195,-1000,13.273933470488195,0,0
5461,65.057492,777.503906,1.5,false,false,112.342256,10,true,5461,2.7,1.728,-104.62456261857125,2.7382345558083602E-05,-45.68908445748254,266,18.29831955182857,-1000,-84.06408445748254,14.834964667636584,-1000,14.834964667636584,0,0
5492,225.620136,914.682283,1.5,false,false,232.000406,10,true,5492,1.7,1.728,-104.62456261857125,0.0002691785709836131,-35.74506456027058,137,19.777897074178988,-1000,-74.12006456027058,13.406556260884894,-1000,13.406556260884894,0,0
5503,152.476995,951.475889,1.5,false,false,176.361193,10,true,5503,0.7,1.728,-104.62456261857125,3.8471376194192596E-05,-44.26185898809081,10,15.781248763605632,-1000,-82.63685898809081,13.869715004050063,-1000,13.869715004050063,0,0
5504,-116.091043,845.762587,1.5,false,false,120.166391,10,true,5504,2.7,1.728,-104.62456261857125,5.040688358921178E-05,-42.99261520792744,138,23.93530734008469,-1000,-81.36761520792744,15.490043871060037,-1000,15.490043871060037,0,0
5511,-56.447234,879.654512,1.5,false,false,62.644176,10,true,5511,2.7,1.728,-104.62456261857125,0.0014834937542713067,-28.301030405888255,138,24.944616696465836,-1000,-66.67603040588826,9.08855056520505,-1000,2.2683734377865417,0,0
5530,146.490794,973.296005,1.5,false,false,183.081364,10,true,5530,1.7,1.728,-104.62456261857125,0.004065647384753283,-23.934158881251676,10,22.307211509619734,-1000,-62.309158881251676,14.810406451140345,-1000,14.810406451140345,0,0
5548,19.207371,1002.094976,1.5,false,false,139.413423,10,true,5548,3.7,1.728,-104.62456261857125,0.009512514576567734,-20.234979963029097,10,23.83226741540716,-1000,-58.6099799630291,15.30816426223983,-1000,15.30816426223983,0,0
5581,-67.792011,817.863172,1.5,false,false,86.415316,10,true,5581,3.7,1.728,-104.62456261857125,0.011728477790611156,-19.40930280501165,138,16.252850439332576,-1000,-57.78430280501165,9.871901053443539,-1000,2.8429057424936244,0,0
5613,248.996219,981.053539,1.5,false,false,275.286833,10,true,5613,2.7,1.728,-104.62456261857125,0.0003327746056250579,-34.89847971189889,279,15.526571889531773,-1000,-73.27347971189889,12.046309139390779,-1000,9.998223916890467,0,0
5617,5.002328,926.255685,1.5,false,false,64.845666,10,true,5617,3.7,1.728,-104.62456261857125,0.0010821581126451735,-29.685996244969857,10,21.753887918355176,-1000,-68.06099624496986,9.324044567543284,-1000,0.4848540275916573,0,0
5639,49.707876,715.682767,1.5,false,false,160.081325,10,true,5639,3.7,1.728,-104.62456261857125,1.0923493619365794E-05,-49.71658638515953,266,16.31888282644165,-1000,-88.09158638515953,16.385866674607346,-1000,16.385866674607346,0,0
5660,11.648119,959.127036,1.5,false,false,96.725608,10,true,5660,1.7,1.728,-104.62456261857125,0.011201157663346244,-19.52716892639831,10,23.401720813929668,-1000,-57.90216892639831,10.119171022150619,-1000,10.119171022150619,0,0
5700,1.416477,746.793159,1.5,false,false,121.534291,10,true,5700,3.7,1.728,-104.62456261857125,0.011542107370644313,-19.420451888760383,266,19.990994882326497,-1000,-57.79545188876038,13.435596958416689,-1000,13.435596958416689,0,0
5736,30.735776,999.985689,1.5,false,false,139.435637,10,true,5736,1.7,1.728,-104.62456261857125,0.0012556738625879153,-29.028133284757374,10,24.090052709279483,-1000,-67.40313328475737,15.850615339282445,-1000,15.850615339282445,0,0
5746,-129.033211,891.380365,1.5,false,false,133.584031,10,true,5746,2.7,1.728,-104.62456261857125,1.8507517728120104E-05,-47.390606219378725,138,18.277995252519275,-1000,-85.76560621937872,16.168443914566954,-1000,16.168443914566954,0,0
5767,-96.450443,935.539088,1.5,false,false,121.190306,10,true,5767,1.7,1.728,-104.62456261857125,0.05103664317901196,-13.027856314912889,138,16.043673730816195,-1000,-51.40285631491289,12.21433497339329,-1000,12.21433497339329,0,0
5788,19.903117,920.041219,1.5,false,false,62.177911,10,true,5788,1.7,1.728,-104.62456261857125,5.4326298957809214E-05,-42.751047398406,10,16.277572300687865,-1000,-81.126047398406,9.012223126256336,-1000,2.5441169772410506,0,0
5797,-187.442679,927.533933,1.5,false,false,198.671354,10,true,5797,1.7,1.728,-104.62456261857125,0.01486375846767682,-18.291001380164083,138,25.47696510394793,-1000,-56.66600138016408,15.106702413305248,-1000,15.106702413305248,0,0
5800,25.903979,816.847618,1.5,false,false,60.34667,10,true,5800,0.7,1.728,-104.62456261857125,0.007295540800060421,-21.3817427972806,266,25.466385499071684,-1000,-59.7567427972806,8.853816569559475,-1000,2.610745405693954,0,0
5808,57.355444,1064.054761,1.5,false,false,207.503071,10,true,5808,2.7,1.728,-104.62456261857125,3.944662180560612E-05,-44.16226105943227,10,15.44015277150148,-1000,-82.53726105943227,15.263111663606509,-1000,15.263111663606509,0,0
5861,92.547542,787.364944,1.5,false,false,123.71243,10,true,5861,3.7,1.728,-104.62456261857125,0.017512862457986902,-17.58021808425707,266,24.975476288354074,-1000,-55.95521808425707,14.937459696556665,-1000,14.937459696556665,0,0
5868,-55.612634,893.496284,1.5,false,false,66.329965,10,true,5868,2.7,1.728,-104.62456261857125,2.6224763368073965E-06,-55.913192359045624,138,16.31423071353032,-1000,-94.28819235904562,9.364196339260404,-1000,-0.37557754659250353,0,0
5888,-703.707097,994.118822,1.5,false,false,241.778318,11,true,5888,1.7,1.728,-104.62456261857125,0.0019515739930953352,-27.17240618720021,139,17.516895710753026,-1000,-65.54740618720021,11.876149704982636,-1000,11.876149704982636,0,0
5921,-715.288089,848.993197,1.5,false,false,217.235602,11,true,5921,0.7,1.728,-104.62456261857125,0.0006120654547586821,-32.14658985917538,139,24.736395489121854,-1000,-70.52158985917538,15.476195795426168,-1000,15.476195795426168,0,0
5977,-437.891004,758.281861,1.5,false,false,126.564008,11,true,5977,2.7,1.728,-104.62456261857125,0.0008981865523525665,-30.492713759206765,267,22.152023299115797,-1000,-68.86771375920677,16.207171084389266,-1000,16.207171084389266,0,0
6055,-454.70152,724.96485,1.5,false,false,150.007606,11,true,6055,3.7,1.728,-104.62456261857125,5.9182538734345936E-05,-42.31178376592774,267,21.082138426294662,-1000,-80.68678376592774,16.377632215774803,-1000,16.377632215774803,0,0
6084,-360.266082,1005.449267,1.5,false,false,198.788411,11,true,6084,2.7,1.728,-104.62456261857125,0.001655295882444609,-27.86513914358629,11,19.03534316857546,-1000,-66.24013914358629,15.396571422193754,-1000,15.396571422193754,0,0
6108,-502.036138,1004.954015,1.5,false,false,140.916839,11,true,6108,3.7,1.728,-104.62456261857125,0.0023266469630763473,-26.38793440185607,11,18.927712355948472,-1000,-64.76293440185607,14.006279196099952,-1000,14.006279196099952,0,0
6170,-632.534873,866.151134,1.5,false,false,134.602222,11,true,6170,0.7,1.728,-104.62456261857125,0.024879911888773063,-16.05084162807902,139,26.67435714690488,-1000,-54.42584162807902,16.553029407755126,-1000,16.553029407755126,0,0
6174,-473.512925,842.960794,1.5,false,false,42.258624,11,true,6174,2.7,1.728,-104.62456261857125,0.003761508528031346,-24.281919823924937,267,20.852846055651383,-1000,-62.65691982392494,8.896844556089924,-1000,-3.963008535269899,0,0
6177,-453.131481,1007.215183,1.5,false,false,150.6103,11,true,6177,2.7,1.728,-104.62456261857125,0.0028331379800806715,-25.488189187891443,11,26.011532192375732,-1000,-63.86318918789144,16.417368210520245,-1000,16.417368210520245,0,0
6248,-550.814682,882.299008,1.5,false,false,58.302762,11,true,6248,1.7,1.728,-104.62456261857125,2.7614015579277614E-05,-45.65865250628957,139,17.895059041120405,-1000,-84.03365250628957,9.10974959017605,-1000,0.9197763147635278,0,0
6312,-424.371917,714.273988,1.5,false,false,171.173447,11,true,6312,1.7,1.728,-104.62456261857125,1.8322398637577844E-05,-47.47545382154064,267,16.101759122600356,-1000,-85.85045382154064,16.606798680743132,-1000,16.606798680743132,0,0
