ID,X,Y,X2,Y2,Active
83,0.000004,-2309.401069,-249.999996,-2453.738636,1
83,-249.999996,-2453.738636,-499.999996,-2309.401069,1
83,-499.999996,-2309.401069,-499.999996,-2020.725935,1
83,-499.999996,-2020.725935,-249.999996,-1876.388367,1
83,-249.999996,-1876.388367,0.000004,-2020.725935,1
83,0.000004,-2020.725935,0.000004,-2309.401069,1
84,500.000004,-2309.401070,250.000004,-2453.738637,1
84,250.000004,-2453.738637,0.000004,-2309.401070,1
84,0.000004,-2309.401070,0.000004,-2020.725936,1
84,0.000004,-2020.725936,250.000004,-1876.388368,1
84,250.000004,-1876.388368,500.000004,-2020.725936,1
84,500.000004,-2020.725936,500.000004,-2309.401070,1
85,1000.000003,-2309.401071,750.000003,-2453.738638,1
85,750.000003,-2453.738638,500.000003,-2309.401071,1
85,500.000003,-2309.401071,500.000003,-2020.725936,1
85,500.000003,-2020.725936,750.000003,-1876.388369,1
85,750.000003,-1876.388369,1000.000003,-2020.725936,1
85,1000.000003,-2020.725936,1000.000003,-2309.401071,1
86,1500.000003,-2309.401072,1250.000003,-2453.738639,1
86,1250.000003,-2453.738639,1000.000003,-2309.401072,1
86,1000.000003,-2309.401072,1000.000003,-2020.725937,1
86,1000.000003,-2020.725937,1250.000003,-1876.388370,1
86,1250.000003,-1876.388370,1500.000003,-2020.725937,1
86,1500.000003,-2020.725937,1500.000003,-2309.401072,1
87,1750.000002,-1876.388372,1500.000002,-2020.725939,1
87,1500.000002,-2020.725939,1250.000002,-1876.388372,1
87,1250.000002,-1876.388372,1250.000002,-1587.713237,1
87,1250.000002,-1587.713237,1500.000002,-1443.375670,1
87,1500.000002,-1443.375670,1750.000002,-1587.713237,1
87,1750.000002,-1587.713237,1750.000002,-1876.388372,1
88,2000.000001,-1443.375672,1750.000001,-1587.713239,1
88,1750.000001,-1587.713239,1500.000001,-1443.375672,1
88,1500.000001,-1443.375672,1500.000001,-1154.700537,1
88,1500.000001,-1154.700537,1750.000001,-1010.362970,1
88,1750.000001,-1010.362970,2000.000001,-1154.700537,1
88,2000.000001,-1154.700537,2000.000001,-1443.375672,1
89,2249.999999,-1010.362972,1999.999999,-1154.700539,1
89,1999.999999,-1154.700539,1749.999999,-1010.362972,1
89,1749.999999,-1010.362972,1749.999999,-721.687837,1
89,1749.999999,-721.687837,1999.999999,-577.350270,1
89,1999.999999,-577.350270,2249.999999,-721.687837,1
89,2249.999999,-721.687837,2249.999999,-1010.362972,1
90,2499.999998,-577.350272,2249.999998,-721.687839,1
90,2249.999998,-721.687839,1999.999998,-577.350272,1
90,1999.999998,-577.350272,1999.999998,-288.675137,1
90,1999.999998,-288.675137,2249.999998,-144.337570,1
90,2249.999998,-144.337570,2499.999998,-288.675137,1
90,2499.999998,-288.675137,2499.999998,-577.350272,1
91,2999.999996,288.675128,2749.999996,144.337561,1
91,2749.999996,144.337561,2499.999996,288.675128,1
91,2499.999996,288.675128,2499.999996,577.350263,1
91,2499.999996,577.350263,2749.999996,721.687830,1
91,2749.999996,721.687830,2999.999996,577.350263,1
91,2999.999996,577.350263,2999.999996,288.675128,1
92,2749.999996,721.687829,2499.999996,577.350262,1
92,2499.999996,577.350262,2249.999996,721.687829,1
92,2249.999996,721.687829,2249.999996,1010.362964,1
92,2249.999996,1010.362964,2499.999996,1154.700531,1
92,2499.999996,1154.700531,2749.999996,1010.362964,1
92,2749.999996,1010.362964,2749.999996,721.687829,1
93,2499.999995,1154.700530,2249.999995,1010.362963,1
93,2249.999995,1010.362963,1999.999995,1154.700530,1
93,1999.999995,1154.700530,1999.999995,1443.375664,1
93,1999.999995,1443.375664,2249.999995,1587.713232,1
93,2249.999995,1587.713232,2499.999995,1443.375664,1
93,2499.999995,1443.375664,2499.999995,1154.700530,1
94,2249.999995,1587.713231,1999.999995,1443.375664,1
94,1999.999995,1443.375664,1749.999995,1587.713231,1
94,1749.999995,1587.713231,1749.999995,1876.388365,1
94,1749.999995,1876.388365,1999.999995,2020.725933,1
94,1999.999995,2020.725933,2249.999995,1876.388365,1
94,2249.999995,1876.388365,2249.999995,1587.713231,1
95,1249.999994,2453.738634,999.999994,2309.401066,1
95,999.999994,2309.401066,749.999994,2453.738634,1
95,749.999994,2453.738634,749.999994,2742.413768,1
95,749.999994,2742.413768,999.999994,2886.751336,1
95,999.999994,2886.751336,1249.999994,2742.413768,1
95,1249.999994,2742.413768,1249.999994,2453.738634,1
96,749.999995,2453.738635,499.999995,2309.401067,1
96,499.999995,2309.401067,249.999995,2453.738635,1
96,249.999995,2453.738635,249.999995,2742.413769,1
96,249.999995,2742.413769,499.999995,2886.751336,1
96,499.999995,2886.751336,749.999995,2742.413769,1
96,749.999995,2742.413769,749.999995,2453.738635,1
97,249.999995,2453.738636,-0.000005,2309.401068,1
97,-0.000005,2309.401068,-250.000005,2453.738636,1
97,-250.000005,2453.738636,-250.000005,2742.413770,1
97,-250.000005,2742.413770,-0.000005,2886.751337,1
97,-0.000005,2886.751337,249.999995,2742.413770,1
97,249.999995,2742.413770,249.999995,2453.738636,1
98,-250.000004,2453.738636,-500.000004,2309.401069,1
98,-500.000004,2309.401069,-750.000004,2453.738636,1
98,-750.000004,2453.738636,-750.000004,2742.413771,1
98,-750.000004,2742.413771,-500.000004,2886.751338,1
98,-500.000004,2886.751338,-250.000004,2742.413771,1
98,-250.000004,2742.413771,-250.000004,2453.738636,1
99,-1500.000002,2020.725938,-1750.000002,1876.388371,1
99,-1750.000002,1876.388371,-2000.000002,2020.725938,1
99,-2000.000002,2020.725938,-2000.000002,2309.401073,1
99,-2000.000002,2309.401073,-1750.000002,2453.738640,1
99,-1750.000002,2453.738640,-1500.000002,2309.401073,1
99,-1500.000002,2309.401073,-1500.000002,2020.725938,1
100,-1750.000001,1587.713238,-2000.000001,1443.375671,1
100,-2000.000001,1443.375671,-2250.000001,1587.713238,1
100,-2250.000001,1587.713238,-2250.000001,1876.388373,1
100,-2250.000001,1876.388373,-2000.000001,2020.725940,1
100,-2000.000001,2020.725940,-1750.000001,1876.388373,1
100,-1750.000001,1876.388373,-1750.000001,1587.713238,1
101,-2000.000000,1154.700538,-2250.000000,1010.362971,1
101,-2250.000000,1010.362971,-2500.000000,1154.700538,1
101,-2500.000000,1154.700538,-2500.000000,1443.375673,1
101,-2500.000000,1443.375673,-2250.000000,1587.713240,1
101,-2250.000000,1587.713240,-2000.000000,1443.375673,1
101,-2000.000000,1443.375673,-2000.000000,1154.700538,1
102,-2249.999999,721.687838,-2499.999999,577.350271,1
102,-2499.999999,577.350271,-2749.999999,721.687838,1
102,-2749.999999,721.687838,-2749.999999,1010.362973,1
102,-2749.999999,1010.362973,-2499.999999,1154.700540,1
102,-2499.999999,1154.700540,-2249.999999,1010.362973,1
102,-2249.999999,1010.362973,-2249.999999,721.687838,1
103,-2499.999996,-577.350263,-2749.999996,-721.687830,1
103,-2749.999996,-721.687830,-2999.999996,-577.350263,1
103,-2999.999996,-577.350263,-2999.999996,-288.675128,1
103,-2999.999996,-288.675128,-2749.999996,-144.337561,1
103,-2749.999996,-144.337561,-2499.999996,-288.675128,1
103,-2499.999996,-288.675128,-2499.999996,-577.350263,1
104,-2249.999996,-1010.362964,-2499.999996,-1154.700531,1
104,-2499.999996,-1154.700531,-2749.999996,-1010.362964,1
104,-2749.999996,-1010.362964,-2749.999996,-721.687829,1
104,-2749.999996,-721.687829,-2499.999996,-577.350262,1
104,-2499.999996,-577.350262,-2249.999996,-721.687829,1
104,-2249.999996,-721.687829,-2249.999996,-1010.362964,1
105,-1999.999995,-1443.375664,-2249.999995,-1587.713232,1
105,-2249.999995,-1587.713232,-2499.999995,-1443.375664,1
105,-2499.999995,-1443.375664,-2499.999995,-1154.700530,1
105,-2499.999995,-1154.700530,-2249.999995,-1010.362963,1
105,-2249.999995,-1010.362963,-1999.999995,-1154.700530,1
105,-1999.999995,-1154.700530,-1999.999995,-1443.375664,1
106,-1749.999995,-1876.388365,-1999.999995,-2020.725933,1
106,-1999.999995,-2020.725933,-2249.999995,-1876.388365,1
106,-2249.999995,-1876.388365,-2249.999995,-1587.713231,1
106,-2249.999995,-1587.713231,-1999.999995,-1443.375664,1
106,-1999.999995,-1443.375664,-1749.999995,-1587.713231,1
106,-1749.999995,-1587.713231,-1749.999995,-1876.388365,1
107,-749.999994,-2742.413768,-999.999994,-2886.751336,1
107,-999.999994,-2886.751336,-1249.999994,-2742.413768,1
107,-1249.999994,-2742.413768,-1249.999994,-2453.738634,1
107,-1249.999994,-2453.738634,-999.999994,-2309.401066,1
107,-999.999994,-2309.401066,-749.999994,-2453.738634,1
107,-749.999994,-2453.738634,-749.999994,-2742.413768,1
108,-249.999995,-2742.413769,-499.999995,-2886.751336,1
108,-499.999995,-2886.751336,-749.999995,-2742.413769,1
108,-749.999995,-2742.413769,-749.999995,-2453.738635,1
108,-749.999995,-2453.738635,-499.999995,-2309.401067,1
108,-499.999995,-2309.401067,-249.999995,-2453.738635,1
108,-249.999995,-2453.738635,-249.999995,-2742.413769,1
109,250.000005,-2742.413770,0.000005,-2886.751337,1
109,0.000005,-2886.751337,-249.999995,-2742.413770,1
109,-249.999995,-2742.413770,-249.999995,-2453.738636,1
109,-249.999995,-2453.738636,0.000005,-2309.401068,1
109,0.000005,-2309.401068,250.000005,-2453.738636,1
109,250.000005,-2453.738636,250.000005,-2742.413770,1
110,750.000004,-2742.413771,500.000004,-2886.751338,1
110,500.000004,-2886.751338,250.000004,-2742.413771,1
110,250.000004,-2742.413771,250.000004,-2453.738636,1
110,250.000004,-2453.738636,500.000004,-2309.401069,1
110,500.000004,-2309.401069,750.000004,-2453.738636,1
110,750.000004,-2453.738636,750.000004,-2742.413771,1
111,2000.000002,-2309.401073,1750.000002,-2453.738640,1
111,1750.000002,-2453.738640,1500.000002,-2309.401073,1
111,1500.000002,-2309.401073,1500.000002,-2020.725938,1
111,1500.000002,-2020.725938,1750.000002,-1876.388371,1
111,1750.000002,-1876.388371,2000.000002,-2020.725938,1
111,2000.000002,-2020.725938,2000.000002,-2309.401073,1
112,2250.000001,-1876.388373,2000.000001,-2020.725940,1
112,2000.000001,-2020.725940,1750.000001,-1876.388373,1
112,1750.000001,-1876.388373,1750.000001,-1587.713238,1
112,1750.000001,-1587.713238,2000.000001,-1443.375671,1
112,2000.000001,-1443.375671,2250.000001,-1587.713238,1
112,2250.000001,-1587.713238,2250.000001,-1876.388373,1
113,2500.000000,-1443.375673,2250.000000,-1587.713240,1
113,2250.000000,-1587.713240,2000.000000,-1443.375673,1
113,2000.000000,-1443.375673,2000.000000,-1154.700538,1
113,2000.000000,-1154.700538,2250.000000,-1010.362971,1
113,2250.000000,-1010.362971,2500.000000,-1154.700538,1
113,2500.000000,-1154.700538,2500.000000,-1443.375673,1
114,2749.999999,-1010.362973,2499.999999,-1154.700540,1
114,2499.999999,-1154.700540,2249.999999,-1010.362973,1
114,2249.999999,-1010.362973,2249.999999,-721.687838,1
114,2249.999999,-721.687838,2499.999999,-577.350271,1
114,2499.999999,-577.350271,2749.999999,-721.687838,1
114,2749.999999,-721.687838,2749.999999,-1010.362973,1
115,3249.999995,721.687828,2999.999995,577.350261,1
115,2999.999995,577.350261,2749.999995,721.687828,1
115,2749.999995,721.687828,2749.999995,1010.362963,1
115,2749.999995,1010.362963,2999.999995,1154.700530,1
115,2999.999995,1154.700530,3249.999995,1010.362963,1
115,3249.999995,1010.362963,3249.999995,721.687828,1
116,2999.999995,1154.700529,2749.999995,1010.362962,1
116,2749.999995,1010.362962,2499.999995,1154.700529,1
116,2499.999995,1154.700529,2499.999995,1443.375664,1
116,2499.999995,1443.375664,2749.999995,1587.713231,1
116,2749.999995,1587.713231,2999.999995,1443.375664,1
116,2999.999995,1443.375664,2999.999995,1154.700529,1
117,2749.999994,1587.713230,2499.999994,1443.375663,1
117,2499.999994,1443.375663,2249.999994,1587.713230,1
117,2249.999994,1587.713230,2249.999994,1876.388364,1
117,2249.999994,1876.388364,2499.999994,2020.725932,1
117,2499.999994,2020.725932,2749.999994,1876.388364,1
117,2749.999994,1876.388364,2749.999994,1587.713230,1
118,499.999994,2886.751336,249.999994,2742.413768,1
118,249.999994,2742.413768,-0.000006,2886.751336,1
118,-0.000006,2886.751336,-0.000006,3175.426470,1
118,-0.000006,3175.426470,249.999994,3319.764037,1
118,249.999994,3319.764037,499.999994,3175.426470,1
118,499.999994,3175.426470,499.999994,2886.751336,1
119,-0.000005,2886.751336,-250.000005,2742.413769,1
119,-250.000005,2742.413769,-500.000005,2886.751336,1
119,-500.000005,2886.751336,-500.000005,3175.426471,1
119,-500.000005,3175.426471,-250.000005,3319.764038,1
119,-250.000005,3319.764038,-0.000005,3175.426471,1
119,-0.000005,3175.426471,-0.000005,2886.751336,1
120,-2250.000001,1587.713239,-2500.000001,1443.375672,1
120,-2500.000001,1443.375672,-2750.000001,1587.713239,1
120,-2750.000001,1587.713239,-2750.000001,1876.388374,1
120,-2750.000001,1876.388374,-2500.000001,2020.725941,1
120,-2500.000001,2020.725941,-2250.000001,1876.388374,1
120,-2250.000001,1876.388374,-2250.000001,1587.713239,1
121,-2499.999999,1154.700539,-2749.999999,1010.362972,1
121,-2749.999999,1010.362972,-2999.999999,1154.700539,1
121,-2999.999999,1154.700539,-2999.999999,1443.375674,1
121,-2999.999999,1443.375674,-2749.999999,1587.713241,1
121,-2749.999999,1587.713241,-2499.999999,1443.375674,1
121,-2499.999999,1443.375674,-2499.999999,1154.700539,1
122,-2499.999995,-1443.375664,-2749.999995,-1587.713231,1
122,-2749.999995,-1587.713231,-2999.999995,-1443.375664,1
122,-2999.999995,-1443.375664,-2999.999995,-1154.700529,1
122,-2999.999995,-1154.700529,-2749.999995,-1010.362962,1
122,-2749.999995,-1010.362962,-2499.999995,-1154.700529,1
122,-2499.999995,-1154.700529,-2499.999995,-1443.375664,1
123,-2249.999994,-1876.388364,-2499.999994,-2020.725932,1
123,-2499.999994,-2020.725932,-2749.999994,-1876.388364,1
123,-2749.999994,-1876.388364,-2749.999994,-1587.713230,1
123,-2749.999994,-1587.713230,-2499.999994,-1443.375663,1
123,-2499.999994,-1443.375663,-2249.999994,-1587.713230,1
123,-2249.999994,-1587.713230,-2249.999994,-1876.388364,1
124,0.000006,-3175.426470,-249.999994,-3319.764037,1
124,-249.999994,-3319.764037,-499.999994,-3175.426470,1
124,-499.999994,-3175.426470,-499.999994,-2886.751336,1
124,-499.999994,-2886.751336,-249.999994,-2742.413768,1
124,-249.999994,-2742.413768,0.000006,-2886.751336,1
124,0.000006,-2886.751336,0.000006,-3175.426470,1
125,500.000005,-3175.426471,250.000005,-3319.764038,1
125,250.000005,-3319.764038,0.000005,-3175.426471,1
125,0.000005,-3175.426471,0.000005,-2886.751336,1
125,0.000005,-2886.751336,250.000005,-2742.413769,1
125,250.000005,-2742.413769,500.000005,-2886.751336,1
125,500.000005,-2886.751336,500.000005,-3175.426471,1
126,2750.000001,-1876.388374,2500.000001,-2020.725941,1
126,2500.000001,-2020.725941,2250.000001,-1876.388374,1
126,2250.000001,-1876.388374,2250.000001,-1587.713239,1
126,2250.000001,-1587.713239,2500.000001,-1443.375672,1
126,2500.000001,-1443.375672,2750.000001,-1587.713239,1
126,2750.000001,-1587.713239,2750.000001,-1876.388374,1
127,2999.999999,-1443.375674,2749.999999,-1587.713241,1
127,2749.999999,-1587.713241,2499.999999,-1443.375674,1
127,2499.999999,-1443.375674,2499.999999,-1154.700539,1
127,2499.999999,-1154.700539,2749.999999,-1010.362972,1
127,2749.999999,-1010.362972,2999.999999,-1154.700539,1
127,2999.999999,-1154.700539,2999.999999,-1443.375674,1
